"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"rmgwong","15 July 2017","I haven't commented in IMDb for a long timeI saw the publicity poster which showed an army of humans facing an army of apes who were standing guard over a fortress with snow mountains in the background. This scene did not happen! The ending battle scene was between human armies with the apes running away like - apes. The final scene was too short and totally implausible, with only one grenade aimed at an exposed oil tank left in the open right behind the wall, setting of an explosion that destroys the whole base. I also do not understand why the mute girl Nova was introduced in the story. I think this movie cannot possibly deserve a 8.4 rating on IMDb, it must be all the studio trolls at work.","
            2/10
            "
"ruzik00","7 July 2020","The movie is not a 10 but there are too many 1 star ratings the movie is realistic a 8-8.5
It ends a great trilogy and the quality of the visual effects are great. Worth of watching!!!
It has nothing to do with the original planet of apes so please don't give bad reviews because it wasn't a remake.,","
            9/10
            "
"rcowles0324","17 July 2017","""War"" is a difficult movie to review, and honestly, there's not a lot to say about it. After any given movie is finished, and my companion and I walk out of the theater, we're usually discussing the movie (good or bad). This one we didn't. And honestly, by the time we drove home, it didn't matter and I didn't care. The movie was, overall, that forgettable.From a cinematography, CGI, and FX standpoint, War is fine. Maybe even excellent. But then, it's 2017. I expect that in sci-fi or fantasy movies. There are no ground breaking visuals in the movie. The main characters are fleshed out fairly well, although the script (and director) fall into a completely unnecessary Jar-Jar Binks comedic character trap with one of the leads. The pacing of the film is slow. I don't mind a long picture if the content and pacing justify the length - which doesn't happen in War. And I shouldn't come out of a monkey movie that on one level is so very depressing I wanted to slit my wrists. There were plot holes galore, only about 20 minutes of real action, and like I said earlier, it was instantly forgettable. War is supposed to be (I guess) a movie that makes you think, but in reality, it's a schizophrenic mess with good optics. I would not watch it twice.","
            3/10
            "
"kamykaza","20 July 2017","The best thing you can do about War for the Planet of the Apes is, not watch it. If you love or like the first two parts, don't watch it, if this is your first glance to the trilogy, don't watch it. If you are 5 years old and you like apes, enjoy. Where to start? The first half our of the movie can stand alongside the other two entries. It's directing, acting, effects and musical score once again remind us that a good mature sf-drama is not only fiction. But, to my big disappointment after that the movie goes only downhill. As the first movie was one of the most pleasant surprises (where I expected superficial mindless action) this movie is one of the biggest disappointment. There are so many flaws to the story, so many moments that make no sense at all, that the viewers literally cannot feel for the characters. The movie is full of this melodramatic close up, very slow scene that should give meaning to the moment, but they don't because the movie doesn't give us a reason to care for the characters, or for that matter, the world. The main idea behind the movie, that the good guys (apes) have mercy and bad guys (people) don't is also very washed up, seen 100 times and not well done. Acting is for the biggest part CGI, done very well. Woody, doesn't shine, but his character has no time to develop, so he has to do the cliché scene: ""This is why I am evil and this is my evil plan, now I will not kill you but close you in a prison, even though I am ruthless and merciless"" Makes this movie a James Bond movie from the 70s, and not a closure to a great trilogy about one of the most interesting sc-fi stories. So, as I said in the beginning, the best thing you can do, is not watch the movie, and fantasize about how great this movie could have been. Matt Reevs, shame on you.","
            2/10
            "
"ToxicJug","28 June 2021","War for the Planet of the Apes may not be as good as its two predecessors but it still manages to send the trilogy off on a high note. I may have mentioned this in both of my reviews for the previous two films but its simply impossible not to mention when reviewing this trilogy. The visuals throughout this film absolutely steals the show! War for the Planet of the Apes easily has the most convincing visual effects of the entire trilogy which is obviously an impressive feat to say the least. The action sequences are also incredible as expected from this trilogy by this point. Where the film falls behind for me in comparison however, is it's pacing as well as its ending. War is paced nowhere near as well as the first two and can feel a bit slow and even boring at times which was a major issue for me. Ontop of that the ending just wasn't satisfying for me at all especially given that it was the finale of Cesar's story. Cesar's story and his legacy is something that has been built throughout the entirety of this trilogy and ends rather abruptly within this film.. other than those issues, this is still an incredible sci-fi action film that will tug on your heartstrings as much as it will have you cheering on the edge of your seat!","
            1/10
            "
"TxMike","18 November 2017","My wife and I watched this at home on DVD from our public library. Picture and sound are great, the several explosions made my viewing room shake. Of course you need a good powered subwoofer for that.This all started, moviewise, with the 1968 ""Planet of the Apes"", based on an earlier French book. In that story 20th century space travelers somehow zip to the far future where Apes are the intelligent species and what we know as Humans are the ones captured and caged. At the end we see the remnant stubble of the Statue of Liberty and realize something very bad happened on Earth.The current series of Apes movies actually fill in that space in time between a catastrophic event and the rise of the intelligent Apes. In this version it isn't a war, it is Simian Virus stemming from experiments with caged Apes.The Ape leader is again Andy Serkis as Caesar, raised from very young by a human family, and as a mature Ape speaks well and has human qualities. All the surviving Apes want to do is live peacefully in their home in the forest.That plan is upset by Woody Harrelson as the rogue military Colonel. He and his men seek to exterminate the Apes and that conflict is the core of the story here. We can look at it as sheer entertainment, we sense that Apes becoming human-like is just a Sci-Fi fantasy. Or we can look at it as an allegory, those with power seeking to dominate others.The cutest character is an Ape named ""Bad Ape"" and played by Steve Zahn. He had learned to talk and when in captivity had often been yelled at ""bad Ape"" so he came to think that was his name. A wrinkle in this story is that the virus gradually allows Apes to develop the ability to speak, and at the same time gradually renders Humans unable to speak.It runs over two hours but never seems long.","
            1/10
            "
"tfoxk1","18 July 2017","The focus of the film is entirely from the perspective of the Apes. Humanity is devolving into mindless, mute, psychopaths. Only two human characters receive any character development, Woody and Nova. Nova realizes humans are garbage and tries to become an ape. A nice reference to the original, amazing Planet of the Apes with Nova's name. The naming should have been more creative than having an ape name her from the discarded vehicle badge from a Chevy. I left once the avalanche destroyed the human Army. Like Woody, I kept hoping humanity would survive the war of the apes. This movie turned the United States, US military, mankind, logical movie plots, and the original masterpiece into a travesty. The CG was at least good.","
            6/10
            "
"worldekiki","19 August 2018","The movie is classic. It actually hurts everytime i think about caesars life and wat he was about...i feel its like watching a real heros life documentry..how he began and ended. I feel this movie is about humanity, love and ones survival and fight for its race..like watching a war time classic..i cried so much in the movie..","
            9/10
            "
"SBenoit5","20 November 2018","The story is so generic and absurd that it is hard to watch.The only good point why I gave four stars is the really high quality of the CGI. The team behind the CGI really worked hard and the results are fantastic.But my god, the script has been written by a ten year old kid. It is simply impossible to watch that movie seriously and at the end you stop and say: Wow, this is truly a masterpiece, the best one of the series! No no no, those are paid reviews.","
            3/10
            "
"Carycomic","15 July 2017","Sorry! I just had to get that out of my system. Now, to be serious.In terms of bringing a trilogy full circle, in a good way, this film delivered. The CGI motion capturing and voice-over dubbing were, once again, superb (especially in Andy Cirkis' case). And the writing worthy of Rod Serling's first draft script for the 1968 classic!By that, I mean the screenplay for this movie does a credible job filling in the back story gaps left behind by the original quintet of films from Apjac and 20th Century Fox. Like, for instance; how could just one thousand years of ""barbarity,"" alone, reduce Linda-- the original Nova--Harrison's people to mute hunter-gatherers? Could it have been a slower-acting, undiagnosed side-effect of the same space germ that killed off all the cats and dogs on Earth (as mentioned in CONQUEST OF THE PLANET OF THE APES)? Speaking of Nova: young Amiah Miller was suitably tender to watch in her interactions with Luca and Maurice. I hope she does at least a couple more films before heading off to college in six years. And Steve Zahn provides hilarious (and occasionally much-needed) comic relief as the Ben Gunn-esque Bad Ape.Last, but not least? Let's talk about Woody Harrelson. He's come a long way since his days as the relatively unknown replacement for Nicholas Colasanto on CHEERS. And his spot-on homage, to Marlon Brando's second-most famous character, proves once and for all that this guy is just plain versatile!In short; don't waste your money on WISH UPON. Go see this flick, instead.","
            10/10
            "
"ironmonkeypimp","25 July 2017","This film was 2 hours 20 minutes. The middle 2 hours and 10 minutes were very boring. The interesting things (for me) was having Cornelious and Nova as those two, in grown up version are in the Charlton Heston movies. I also liked the music which can be described as ape drums. However overall this is just a boring film.","
            3/10
            "
"michael-kerrigan-526-124974","20 October 2018","War for the Planet of the Apes. Thought it would be a 6 like the other two in the trilogy. They were very watchable but not a touch on the originals. This last one in the trilogy was by far the best. Just the right amount of action (i.e not much) and enough anti-war sentiment and human/ape emotion to give it a thoroughly enjoyable 8 out of ten.
Second watch 4 years later......
Just watched war for the planet of the apes for the second time. Last saw it at cinema and gave it 8 then. This time I watched it at home on a 4K monitor. An absolute visual delight underpinned by a tense and tender 'human' drama. Absolutely brilliant - 9 out of ten","
            5/10
            "
"lucasnmnboyd","22 July 2017","I was a huge fan of the first two re-boots. They had great character development, chemistry and personal conflicts that I could relate to, kinda, considering I'm a human. The second movie had perhaps the greatest movie moment ever; a crazed ape riding a horse, screaming and wielding two machine guns. But that movie made it work! I remember thinking to myself...THIS is why I love movies.I went into this one thinking it would follow suit and be even better than the last. Seriously disappointed. First, the good parts. Obviously, the CG is incredible. Ceaser is smarter and more badass than ever (at least in the beginning), and Andy Serkis proves that he's the master of this kind of work. Even his voice is impressive. The chemistry between he and his fellow apes is still pretty much there, he's still revered and respected, I guess. The visions of Koba were pretty cool. Aside from that...the bad parts.What I walked away thinking was that Ceaser didn't really do anything the entire movie besides deny help from his followers. He's supposed to be smarter than that. The fact that he was so determined to abandon all the apes he spent years building a relationship with just made me think less of him. That was not the Ceaser I fell in love with over the first two movies. Sure, I suppose he realized what's important by the end, but he wasn't the beast he was before. There was one good moment between he and the Colonel; after this tense scene I thought Woody Harrelson was actually going to be a good villain. After suffering through the ridiculous military decisions, cheap attempts at humor with the old ape, discount Abigail Breslin that really had no need to be there, I thought maybe we will get the kind of showdown these movies make great. What we got was this pretty well thought out sicko reduced to a bumbling mess because of a disease that was dormant in his body for fifteen years. Right then, it takes effect. What a cop out.I also thought the score was kind of weak. And I was honestly groaning at the 'single tear' cliché; there were far too many to be taken seriously. By the end, Ceaser gives up because they made it 'home'. Also seemed like a cop out. I know he isn't as young as he used to be but we have seen him take far worse punishments over these movies than an arrow. At this point I was hoping he'd see that window from his past as he died. The second one referenced the first one beautifully and I think this was their chance they didn't take.I suppose the point of the movie is to say that our conflicts are futile as nature will eventually win over everything. That's a thought provoking concept, and I appreciate the direction they were trying to take things. But think they should have kept things a bit lighter; the concentration camp feel just doesn't work with a PG-13 rating. They weren't able to take things as far as they needed to go and therefore felt kind of silly.I'm hoping they are done with these. There is nowhere to go now, and perhaps that was the point. Again, disappointment. Nowhere near the quality of the first two.","
            10/10
            "
"Tweetienator","1 October 2017","I was never a fan of the new versions - imo the first Planet of the Apes from 1968 with Charlton Heston is way better than the new ones altogether. The first one of the new movies was okay, but this last one is just bad.On top the guy responsible for that bad kitsch soundtrack should be banned from making any kind of music for a movie ever ;) Some scenes spiced with that cheesy music - I really had a good laugh, but I think there was some other emotional reaction from the audience intended or the ""drums"" as Woody hit first time the screen, jeez, really bad stuff it is. And the piano plong plong, really, mostly a not so good soundtrack at least doesn't disturb me, but this is an exceptional example of kitsch. If I ever get caught by whatever mad-hatter and tortured with that soundtrack I will be dead within the hour :DSumma summarum: you get a lot of apes, standard CGI-action, and a plot that could be the script for some C-Western from the 50s.This and last year Hollywood's output mostly really sucks - one by one bad or mediocre movies are released: even big franchises (Tarzan, King Kong, Apes, King Arthur, Transformers etc.) or big actors can't save or disguise the fact that most of the stories told are just bad and ueber-generic stuff, in comparison even the cheap stories published in the good old pulp magazines read like the writings of Satre or Kafka himself.","
            4/10
            "
"dk777","10 March 2022","The first film in this trilogy is interesting, with intriguing characters and a good story. This movie has none of that.The main villain is hilarious, as is the ending of the trilogy. The film is boring, and was supposed to be the best part of the trilogy.The scene in which The Colonel is giving a speech is so hilarious that for a moment I thought I was watching a parody. Woody Harrelson is a great actor, it's a shame the script is so bad.The script is disastrous, I was expecting a fun movie, and in the end it turned out to be one of the most boring movies I've watched.The story suffers from the usual flaws of today's film production, the film is so pretentious that it's impossible to take it seriously, and worst of all, it's boring.The ending is particularly hilarious, but it fits the film, because in this film, everything is catastrophic. The title of the film is War for the Planet of the Apes, but there is no war, just a boring soap opera with CGI monkeys in the lead roles.A horrible script, a catastrophically bad story, a slow and boring film, with a hilarious ending that really looks like some kind of parody.A complete waste of time.","
            9/10
            "
"phyared","22 July 2017","The apes are well done but somehow elicit less empathy than Disney animated characters. Scenes that are supposedly moving or sad drag on and on. Some fight scenes are good but when monkeys got hit, somehow I felt no pang. CGI is impressive but I don't go to the movies for that and I still don't know what it was about apart from references to the story of Moses and hints to the holocaust. A mess.","
            8/10
            "
"AudioFileZ","4 December 2017","So many thought this should be an epic battle and didn't get it? Obviously that has fueled so much of the negative reviews. What did they expect? Two hours of the first battle which is good, by the way? How would that make a far better film?What we get is the most elaborate CGI in the franchise with a kind of mutated evolution story. It's not like war doesn't bring out some of the worst of humanity. That's nothing to just dismiss. So, we get a fair story of the apes led by Ceasar attempting to balance their own hate and distrust of the remaining humans who still just won't leave them be. Or at least a sizable rogue group of humans are out for blood. True, it's rather simplistic, but think how often interfering using war backfires. It's kind of like ignoring history and blindly attempting to create something that will never be. So, instead of being insulted by the story I say just roll with it. I mean the apes are at the dawning here of mutant bit of humanity where they're just saying leave us be and we'll do the same. When neither side can outright win maybe that's the solution even if the humans take longer to get on board. I guess turning a mirror on some of this old thinking hits people the wrong way when it's grafted onto a sacred movie franchise? This movie isn't trying to make a social statement though because it's just entertainment. Just a story which to some because it's Planet of the Apes is a let down. Get over it.If you're looking for constant violent action scenes I know where you stand. If you're looking for fantastic CGI with some action and an OK story you'll be able to say it's a pretty good flick.","
            10/10
            "
"Johnny-the-Film-Sentinel-2187","12 September 2017","War for the Planet of the Apes is a mouthful of a title, and the film itself provides satisfactory beats that the last two films were leading up to. We're closer to the world seen in the original Planet of the Apes, though this one presumably takes place in a totally different timeline and universe to the classic Charlton Heston film from 1968. And there's a very odd thing happening here with these reboot movies: every sequel in THIS series is better than the previous sequels. 'War' is a great sequel to 'Rise' and 'Dawn' respectively; and the sequels to 'Rise' have been much stronger than the sequels to the original Planet of the Apes film. At least I think these sequels are stronger than the past ones.Andy Serkis is great here, Woody Harrelson is great too (a bit of a Hitler and Trump thing going on with his character I think), and this film is memorable conclusion to a trilogy of films we didn't know we wanted to have. There's sure to be more films down the track from 'Apes', but damn 'War' is a good film in itself.See this one once it's out on DVD and BluRay, or Digital Video.","
            9/10
            "
"SamALMan","21 August 2018","I can't watch this enjoyable movie without mentioning how amazing the CGI and the special effects.. for the story line it is expected some how but still enjoyable and I can re-watch it again.When I watched this movie, I understood that time passed from the first movie and second movie of this series but it wasn't clear how long it passes.. this movie could be a step to explain a little why humans were captured in the original movie planet of the apes (1968).The ""war"" is indeed for the ""planet of the apes"".","
            7/10
            "
"sultan-diadem","25 January 2022","War for the Planet of the Apes, was emotionally dark, beautiful, realistic and a perfect piece of filmmaking from the brilliant director Matt Reeves.It surely is a good finishing for the Planet of the Apes trilogy. Andy Serkis and other actors did brilliant job on Performance Capture and they do deserve highest of awards.It's gripping story gives rise to possibilities of more franchises in the world of Planet of the Apes than ending the story. I was lucky enough to catch the Dhaka Premier of this film, and experienced it on Dolby Atmos hall, it was amazing, I had a great time, specially the fight and battle scenes although not very long. I loved it and I would suggest all to watch this film.All hail Caesar!","
            3/10
            "
"blazedounal","18 August 2017","I was first reluctant to see this film when my friend invited me but after seeing that it has a whopping 8.1 rating and remembering that the previous films were quite enjoyable I was prepared to see a truly good movie. I was incredibly disappointed. The first 10-20 minutes were...pretty good...but then it all went downhill from there and THERE IS NO WAR IN THE MOVIE AT ALL! In fact, this film could easily have finished in 1 hr and 30 minutes. Not a second more. The third movie is bad.Two years after the U.S. military was called to fight off an increasingly intelligent and dangerous tribe of apes,led by the chimpanzee Caesar, are attacked in the woods by a Alpha-Omega, led by a ruthless Colonel. Alpha-Omega also has in its service apes they call ""donkeys"" that had previously followed Koba (the monkey). During the attack, the Alpha-Omega militants are met by heavy ape resistance, and several soldiers, including a ""donkey"" gorilla named Red, are captured by the apes. Caesar arrives and orders the four human soldiers to be released, with a message to the Colonel that he did not start the war, and that he desires peace between the humans and apes. Caesar orders that Red is to be imprisoned for his crimes, but before he can be imprisoned, Red escapes, injuring an albino gorilla named Winter. Soon after, Caesar's son Blue Eyes and his lieutenant Rocket return from a journey to find a safe haven for the apes. They report that they have found a place across the desert that is perfect for the clan. Winter, still frightened from the soldiers' attack, wants to leave immediately, but Caesar does not think they are prepared to leave so soon. That night, a group of Alpha-Omega soldiers, led by the Colonel, infiltrates the apes' home behind a waterfall and the Colonel kills Caesar's wife, Cornelia, and Blue Eyes. Winter cannot be found and he betray the apes.Leaving his younger son, Cornelius, in the care of Blue Eyes' mate, Lake, Caesar departs to exact revenge on the Colonel for the death of his family. He is accompanied by some apes, while the other apes head for the desert. During their journey, the apes encounter a soldier living in an abandoned village and Caesar shoots him when he reaches for his rifle. Caesar, Maurice, Luca, and Rocket search the dead soldier's home. Maurice discovers the soldier's daughter who is apparently unable to speak. Maurice befriends and adopts the girl, giving her a small rag doll.Along the way Caesar's party encounters Winter in an Alpha-Omega camp on the beach. He tells Caesar's group that the Colonel has departed for a location referred to as the ""border."" Winter tries to call out to the Alpha-Omega soldiers to save him, but Caesar and the others killing him. Caesar begins to worry that he is becoming like Koba by killing his fellow apes and seeking revenge. While following the soldiers to the border, they discover some soldiers who have been shot and left for dead. Their examination of a soldier who survived reveals that he, like the girl, cannot speak. Later the group meets Bad Ape. Bad Ape reveals that the human soldiers are encamped at the border.When the group arrives at the border, Luca is killed protecting Caesar from an Alpha-Omega patrol, angering Caesar and causing him to proceed alone. Caesar discovers the rest of his ape clan has been captured, and are being forced to build a wall with no food or water; he is captured by Red. The Colonel reveals to Caesar that the Simian Flu virus has mutated and now causes humans who becoming mute and regressing back to a primitive state. Caesar deduces that the Colonel is barricading himself in the facility to fend off remnants of the U.S. Army from the north who are coming to execute him because he favors massacring any infected humans, including his own son, to stop the spread of the virus. Caesar is commended by the Colonel for his intelligence, and the Colonel explains that he is fighting a ""holy war"" for the survival of mankind.While Caesar is in the camp, the mute girl sneaks into the facility to give Caesar food, water, and her rag doll. To prevent Nova from being discovered, Rocket allows himself to be captured as a diversion. The next day, the Colonel comes to see if Caesar is still alive, and confiscates Nova's doll upon discovering it. Together Caesar and Rocket are able to work out a means of escape via an underground tunnel that leads out of the facility. Maurice and Bad Ape use the tunnel to rescue the apes, and Caesar orders the others to escape while he goes to confront the Colonel. As the facility comes under attack by the northern army, Caesar reaches the Colonel. As Caesar is about to kill the Colonel, he realizes that Nova's doll has infected the Colonel with the mutated virus, rendering him unable to speak. Caesar puts down his gun and spares the Colonel, who then uses the gun to commit suicide rather than become a primitive.During the battle between Alpha-Omega and the northern army, the escaping apes come under fire from Alpha-Omega. Caesar attempts to attack Alpha-Omega forces from behind, but is shot with a crossbow by Preacher. Red saves Caesar's life by killing Preacher with a grenade launcher, and is executed by an Alpha-Omega superior as a result. Caesar blows up a large fuel tank, causing a cascade of explosions which destroy the Alpha-Omega facility and allow the northern army to win the battle. However, the army is subsequently devastated by an avalanche, which Caesar and the other apes, carrying Nova, survive by climbing nearby trees.The remaining apes depart the facility and cross the desert to find an oasis. Caesar have his wound and slowly and silently succumbs to his wound and die.","
            10/10
            "
"PubHound","6 December 2017","5 1/2Never been a fan of the previous two movies, but at least the first one had a few memorable scenes that managed to keep me interested. This last chapter is being praised all over the internet, but I struggle to understand why : aside from the amazing special effects, there doesn't seem to be much left, I was actually waiting for it to end because I didn't feel engaged at all. Whenever there were apes on screen, I was honestly pretty annoyed, and only that one monologue by Woody Harrelson managed to wake me up a little.","
            10/10
            "
"JGar40","21 July 2017","In truthfulness, I was going to give it a 9 but after seeing so many repulsive reviews I'm giving it a 10. The cinematography and the CGI is the best in the film industry and it's just unbelievable. This is not a war film contrary to the title which is part of why people are leaving bad reviews. This is a sci-fi film that also explores what people are willing to do to survive and it explores the dark side of human nature. I feel a lot of people came in expecting some epic CGI futuristic ape v human because they never watched the first 2 films. Caesar played by Andy Serkis has his strongest performance yet and ends this trilogy very well. New character Bad Ape is not necessary but provides a little comic relief in an otherwise dark film. In a throwback to the source material and older films we have Nova, a little girl who is important to the plot. Overall this a great film and a good end to this ape trilogy and I do hope we have more Planet of the Apes films like this in the future. I think most of the people who are reviewing really don't understand cinema and are partially hating it because it's not a War film. If you haven't seen the first two films and will be bored because it's not the way it's advertised don't watch. But I recommend this as it is a masterpiece. Also I saw some reviews calling out racial or sexist undertones which is completely false","
            1/10
            "
"jalvarad","13 August 2017","War for the Planet of the Apes is another modern reboot of a sci-fi series that has entertained generations of moviegoers since its beginning in 1968. So, it is no surprise that the new reincarnation has done remarkably well at the box office. However, unless you main criterion for watching movies is the pure fascination that comes from special effects, you will certainly be disappointed by it. The movie starts basically where the previous one left it off. From that point forward, it is hard to grasp the main story-line since bits of distracting scenes are poorly woven in the fabric of the plot. Moreover, the intractable plot comes across as being too dark with themes such as revenge, punishment, and mercy killings (and suicide) that hardly make the movie entertaining unless one is easily distracted by the special effects and battle scenes that continuously take over the movie. In the end, it basically becomes clear that director Matt Reeves has little appreciation for structure and is more interested in pleasing those that have short-term memory spans and/or easily excited by eye-catching specials effects of apes' facial expressions and combat scenes. Let's hope that the next Apes' movie would have more things to offer, at least for entertainment purposes.","
            8/10
            "
"mitchell5954","17 July 2017","War for the Planet of the Apes is the third installment of this reboot POTA trilogy, though there could easily be more. This is a series of films that I initially didn't care, but grew to really enjoy. The first film, Rise, I still think is just okay. It's definitely not bad, but I find it heavily overrated. However, the second movie, Dawn, I love, and think is vastly superior to its predecessor. The effects, story, and characters are all better, and the dynamic between Caesar and Koba is just brilliant. So I was hyped for this movie before it came out. Does it live-up to the hype? Yes.I still think Dawn is the best of the movies, but this is definitely a worthy sequel and final installment of this franchise, or at least this portion of it. This has been an interesting trilogy. Usual in these big franchises the first movie is good, the second is just as solid, if not better, and the third installment is the weakest. In this case the first film is the weakest, the second is best, and the third is really good. The only other trilogy I know that has played out like this has been the Captain America trilogy.The end of Dawn set-up the final war between the humans and the apes. War takes place a couple years after Dawn where the apes are trying to find a way out of the forest and into a new land where they can call home. Before he can do that though Caesar seeks revenge against Woody Harrelson's character, the Colonel. The first half is essentially a journey of revenge for Caesar, and the second is an escape movie.This film does almost everything right. The effects are stunning. Dawn is overall a better film to me, but when it comes to the effects War takes the cake. People raved about Rise's effects when it came out. War makes the effects in that look almost amateurish.Caesar remains the best part of this franchise (along with Koba). He's an amazing character, and has come so far from his humble beginnings in Rise. If you come into this movie wanting constant action you will be disappointed on that front. The title and trailers are a bit misleading. This is more of a dreary drama for Caesar and the apes with some action in the beginning and end.The first and third acts are amazing, especially act one. The first act feels like a dreary post-apocalyptic film like The Road. It's moody, dark, and very atmospheric with minimal music. The music used enhances the dreary atmosphere. The third act confrontation is also great. Possible spoiler; the very end reminded me of the ending to Exodus in the Bible. I get the feeling that was intentional. It was a good way to wrap-up Caesar's story.There are a couple issues I have that prevent this from being a perfect movie. Firstly, the second act, with the apes imprisoned, did drag on a bit too long in my opinion. It was still good, and there were some good interactions with the humans and apes, to be honest there were times where I got a little bored and was waiting for some real progression. In Dawn I was never bored. Each scene in that film was engaging and felt necessary. They also threw-in some humor that didn't quite work. Fortunately, there was not much of that.They also threw in a new ape character who was basically the comic relief, but he didn't annoy me that much. Also, his presence provided the main character, and by extension the audience, with some interesting world building.Lastly the villain, Woody Harrelson, while good, was a disappointment. This is mainly because both the trailers and the film itself hyped this guy up to no tomorrow to be Caesar's ultimate nemesis, but he really wasn't. Koba is still the best villain in this franchise (and one of my favorite villains period). On a side note I liked how Koba is both in the film and not in it at the same time. I really liked how the film utilized Koba, which is what drove Casear's arc in this.The colonel was still a decent villain who you can understand his motivations, and Woody Harrelson gives a good performance, but he was ultimately nothing. I do like the twist the film did with the virus, which ties into the ending with the colonel, but it still felt a bit anticlimactic given the hype.Overall, War for the Apes was a satisfying conclusion to the Caesar trilogy. If you liked the previous two installments this one won't disappoint. The thing is, even though this trilogy is done, they could easily make many more films and play in this universe, much like Star Wars, if they wanted. I have a feeling they will too.","
            10/10
            "
"o-12574","20 April 2020","As a series of stories, he makes a good beginning and a good ending, which fully shows Caesar's hesitation and helplessness towards human beings and his peers, his promise to himself and his struggle against human beings. Tell the story. But as a Hollywood commercial he was a flop, there was no deflagration, no blinding special effects to excite the audience, and it was hard for anyone who hadn't seen or felt the first two films to resonate and pay for it","
            10/10
            "
"unclecyril","15 April 2018","Good ending to the trilogy. As for the 1* reviews... I guess they went to the wrong movie. If you like great acting, good story and visuals then this delivers.","
            1/10
            "
"branflakes4547","28 May 2019","This is such an excellent movie and a perfect capper to the trilogy. In terms of summer blockbusters it is nearly perfect save for Wopdy Harrelson phoning it in the entire time. The ending and buildup and cinematography and acting and production quality are all top notch. Nearly incredible I would recommend this movie and trilogy to anybody. I don't know why these movies don't get more praise. Perhaps they are overlooked as action schlock- because there's apes using guns riding horses and driving tanks. But do you really need a high brow planet of the apes movie in 2019? I still think about the ending to this movie quite frequently as it really stuck with me. Go rent this trilogy and start from the beginning (the 2011 film with James Franco) they get better with each one and this one is one of the best summer blockbusters in recent memory (except for Mad Max of course)","
            2/10
            "
"cricketbat","28 December 2018","War for the Planet of the Apes is a fitting conclusion to this surprisingly well-done rebooted franchise. This movie makes you care for a bunch of CGI characters and it keeps you interested, even with very little spoken dialogue. Who would have thought that a Planet of the Apes movie would be one of the better dramas of the year?","
            8/10
            "
"who-6","14 July 2017","Did the other reviewers see the same movie we saw? So bad it doesn't need Science Fiction Theatre to make fun of it: it does that itself. Three groups of people walked out on the film - I would have except we were in the center of the aisle. Too predictable, too hokey, way too juvenile. And the special effects were great for the monkey faces but amateurish for everything else. Oh, and plot holes galore (not that you'd look for a plot in a movie about talking monkeys). Oh, oh....AND Bad Ape can give Jar Jar Binks a run for his money for most irritating character in a movie series.","
            1/10
            "
"xscd","25 October 2017","Ignore the many 1-star reviews from adolescent game-boys who thrive on virtual mass violence and destruction. Anyone else would quickly find a similar endless succession of battle scenes pointless, tedious and extremely boring.For those of us who like a great movie, and who like to have our minds and emotions engaged while watching, War for the Planet of the Apes supplies a complex and detailed story with plenty of everything that makes us love the experience, including great work behind the scenes (the CGI is amazingly realistic and the visuals very lush and detailed), as well as behind the camera and in front of the camera.War for the Planet of the Apes is a very satisfying movie. Highly recommended for everyone (except 3D-war-and-action game addicted kids, teens and teens who never grew up).","
            10/10
            "
"DarkVulcan29","14 July 2017","Rise was awesome, Dawn was great, but War really knocks them both down by far.Caeser(Andy Serkis) is sent on a path of revenge after a sadistic colonial(Woody Harrelson)and his fellow soldiers kill several apes and Caeser's family. And while some ape comrades join Caeser on his path, Caeser wonders will he become has bad as the colonial.Andy Serkis really gives another good as Caeser, a very good motion capture performance. Woody Harrelson also steals some scenes has the bad guy, when you look into his eyes you really see madness, but there is one scene where his character explains why he does what he does, and that I believe should get Harrelson an Oscar nomination, cause he was so riveting. At times the movie feels like a two part, one part revenge drama, and second part escape drama. The other actors in motion capture suits also do well when acting has smart apes. I feel the ending really sets up for the 1968 film starring Charlton Heston.","
            6/10
            "
"cks116633","24 July 2017","To start, this is the first movie I've ever reviewed. After seeing this movie I felt the need to get my opinion out. So, what a long journey from the city of Misstreadedville with a final destination at Depressingland it was. You're telling me it's not enough that he is running for his life to save his people (depressing). His wife and one kid get killed (even more depressing). But wait, there's more, he and his people become slaves (thanks for reminding me about the worst tragedy in the history of the world). So here's our chance for an awesome battle with good apes and good humans. Epic action to see Caesar be his hardcore self, right? Nope. We see him battle no one and get shot by the person he spared. What an opportunity for mercy to be given back. So that's it right? Wrong again. We see super smart Caesar, not plug his wound and travel through the desert bleeding out. As a father he must have some small attachment to his soon to be orphan kid right. Wrong again.So finally we arrive at Depressingland. To say I demand an alternate/extended ending is an understatement. Please fix this.","
            8/10
            "
