"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"mjacksongta","30 March 2013","this movie has it all from a great story line to great graphics to great relatively unknown actors. it's to bad that so many people in bad moods have rated it 1/10 just for spite. If you go through the ratings you'll see a solid 9-10 average across the board with the odd hater giving it a 1 but then bragging about it's awesome graphics. sorry but that just gets me mad. almost as bad as all of those English Guys giving Brave heart a 1/10 because they didn't like how they were portrayed in the movie.Any way Life of Pi is one of those movies you want to see again aright after watching it. You get lost in and if you had the chance to see it on the big screen in 3D you feel like you are on that boat.no spoilers and nothing to explain, just watch it if you haven't already.10/10 **********","
            6/10
            "
"rakesh-hpr","4 December 2012","I don't read novels and I thank god for that(for me, the word ""novel"" itself is sufficient enough to induce sleep/boredom). My first reaction after watching the movie: 1.felt nauseated, not because of sea. 2.felt like crying not because of the movie, but the allegory. 3.felt like transported somewhere in time and space, not because of 3D/CGI. 4.Remembered Yann Martel's genius, not Ang Lee or Parker or Pi.I am recovering now and might not watch this movie again because it will take me away from theme of the movie.Now, I am a different man, still figuring out the difference.There is some sort of electric burst in my Brain.Feels like my alter ego is born at last......This is not a movie, this is an art.","
            7/10
            "
"Junreviews","16 December 2012","The title of this review may seem offensive to some people, especially those who exceptionally enjoy the marvelous and emotional performance by Tom Hanks. As much as my affinity towards ""Cast away"" still vividly remains in my memory after 12 years, I can honestly say ""Life of Pie"", based on the best-selling novel by Yann Martel is impressive in terms of both staging and acting.The plot is simply about a French-Indian boy, Pie, encounters a life-threatening shipwreck during immigration to Canada with his family and a herd of Family-run Zoo animals caged in the Japanese cargo ship to start a new life. However, the main story focuses on Pie and the tiger, aka Richard Parker, trying to survive after being stranded in middle of the ocean. The two who consider each other as enemies developing a heartwarming friendship by going through all sorts of conflicts with hand-to-mouth supplements on the rescue boat is what makes this movie adventurous and distinguished. The Visual effects consists of computer generated animals that interact with people. The magnificent underwater scene amuses me with a detailed presentation along with a giant wave where tremendous storm devours the ship. The most amazing part of the movie is to be able to witness the surreal CG tiger who steals the thunder of other animals using its fierce eye and charisma.On top of that, a young and novice actor, Suraj Sharma should get nominated for an Award for his incredible performance. Despite there are hardly anyone around him while shooting due to the large amount of CG used in the movie, he executes his role without being awkward. Endeavoring to engage with imaginary CG animals and trying to stay focused while being surrounded by the sea hazards must be as challenging as what Tom Hanks did in ""Cast away."" I can see a bright future ahead of him.Overall, this is an emotional and inspiring film for everyone who loves watching the nature and survival stories. One flaw of this movie would be a slow-paced storytelling. Things that transpire in the beginning is partially incoherent. However, that does not negate the fact that this is worth watching as it also contains a lot of hidden messages that are worth learning.","
            10/10
            "
"capone666","14 March 2013","The best thing about being on a lifeboat with a tiger is that by the end you'll have an amazing Vegas magic act. Surprisingly, the survivor in this drama isn't practicing prestidigitation with his feral shipmate. Pi (Irrfan Khan) recants for a writer his time on a dinghy with a menagerie. Sailing with family (Tabu, Adil Hussain, Ayan Khan) from India to Winnipeg, Pi is set adrift on the Pacific Ocean with a zebra, a hyena, an orangutan and a Bengal tiger named Richard Parker.Each animal finds its fate until only Pi and Richard remain. Forced to live in close confines, Pi must tame the tiger if he hopes to survive.Based on the bestseller, Life of Pi is a multifaceted and compelling half-truth told with superlative F/X and innocuous spiritualism.Incidentally, if Pi only knew the invigorating potency of crushed tiger bones, he could've speed rowed to shore. Green Lightvidiotreviews.blogspot.com","
            9/10
            "
"plargreg","16 December 2020","This movie is bland and kinda empty, i dont understand the hype at all. Also the movie has one of those super super lame twist endings that makes you feel like the writer/director are insulting your intelligence by having plot points so meaningless your only reaction to the movie can be anger","
            9/10
            "
"lordjord96","5 January 2013","Wow. Simply, Wow. 'Life of Pi' is on of those films which will always stay at the front of your mind. Every scene is so beautifully done, every theme so well interwoven. This film is exactly what I was looking for and more.The cast (albeit small) performed brilliantly. About a third of the film has more than 3 characters involved in it, while the rest is really just 2 (if you count the tiger as a character). The acting in those solitary scenes out at sea are done brilliantly. You really feel an emotional attachment to both Pi and Richard Parker (the tiger's rather humorous name). Every struggle between them makes you feel scared, every pain makes you feel for them. I have never left the cinema missing every character as much as I did with Life of Pi (OK, maybe spirited away was just as heart-tugging).The plot is very well strung together. Ang Lee has tied in the themes of the book absolutely superbly. What annoys me about some films is that if they do have a meaning they try to hide it, but Life of Pi really doesn't. The meaning is related clearly to discovering God, and how we are really more animal-like than we think (it turns out the story with animals is more human than the story with humans). What also amazes me is how Ang Lee managed to put in sequences which served no purpose to the plot, just there to be purely beautiful, and get away with it! Many films annoy me when they include visually-superb sequences because they detract from the feeling of the film too much, but not this one. The fact that the entire film just looks SO GOOD means that these scenes ,made just to look good, really work. I saw this film in 3D and, despite my hatred of 3D (no film has really justified the price increase), Life of Pi actually looked great in 3D. Every scene had noticeable 3D in it. Whether this was just going further into the screen or, in many cases surprisingly, popping out of the screen, it really did work.So, #Life of Pi', is it the best film of 2012? No, but then again if it was then there must be something wrong with the world. I say that because this films' meaning is just so brilliant, so emotionally spectacular, that it just cannot be considered to be a film like any other. I actually feel bad about ranking it out of 10, but obviously I have to keep track of it somehow. Really, I would rank it as 'Pure Emotional Brilliance/10', but I'm afraid my IMDb vow prevents me from doing that. 'Life of Pi' offers a superb character ensemble, visuals which , dare I say rival those in 'Prometheus', and a plot so emotional, so perfect that it truly deserves it's 9.5/10 rating.P.S; I miss Richard Parker","
            9/10
            "
"Zainahhh","23 November 2012","For those who do not know, Life of Pi is a famous novel written by Yann Martel.As a person who has read the book, I have to say I am incredibly amazed at how accurate the movie was and how every little detail was incorporated in the novel. The 3d animations were extraordinary and it was just as I had imagined when I read the book. It was very realistic and the scenes were calming to the mind.The actors, where do I begin? Amazing just like how I remember them acting like in the book. I never really cry in films, but I did in this one. Very touching, very realistic and very exciting.I don't remember blinking or breathing at times threw the film. It's an exciting adventure that takes you threw the journey in the eyes of Pi Patel. Enjoy it!","
            9/10
            "
"jboothmillard","20 January 2013","From Oscar winning, and BAFTA and Golden Globe nominated director Ang Lee (Crouching Tiger, Hidden Dragon; Brokeback Mountain), I saw the trailer and reviews for this film, most said it was a films that you had to see in 3D, so I went to see it in the hope it would be worth it. Basically, a Writer (Rafe Spall, Timothy's son) has been told that immigrant Piscine ""Pi"" Patel (Irrfan Khan) from Pondicherry, India, now living in Montreal, Canada, has an amazing story to tell, and he is keen to hear it for his next book, and it starts by explaining that he was named after a swimming pool, Piscine Molitar, his first name being pronounced ""pissing"", so he changed it to Pi, like the maths term. In flashback, we see his family owned a zoo, five year old Pi (Gautam Belur) gained an interest in animals, especially Richard Parker, the Bengal tiger named due to a clerical error, he even puts himself in danger trying to feed it, his father Santosh (Adil Hussain) forcing him to watch it kill a goat to show its carnivorous nature. Twelve year old Pi (Ayush Tandon) is raised Hindu and vegetarian, but he finds interest in the Christian and Islam religions as well, he follows all three at once, and later in life he would lecture in Kabbalah at university. Aged sixteen Pi (Orange Rising Star Award nominated Suraj Sharma) is devastated when the family closing the zoo to move to Canada, meaning the animals will be sold, so they all board a Japanese freighter called Tsimtsum, with a rude cook (Gérard Depardieu) on board. One night the ship encounters a heavy storm, causing it to sink, Pi tries to find his family, but he is thrown into a lifeboat by the crew, all he can do is watch the ship go down with the crew and his family drowning. Alone in the middle of the ocean he is joined by an injured zebra and an orangutan, but he gets a shock from a spotted hyena who jumps out and kills the zebra and mortally wounds the orangutan, but the real shock is Richard Parker jumping out and killing the hyena. To keep himself safe from the tiger Pi finds food rations and builds himself a smaller raft to float a safe distance next to the lifeboat, and he feeds the tiger caught fish to protect himself from the animal, and he collects rain water for both of them to drink, and he shows compassion putting a ladder on the lifeboat to help the tiger out of the ocean when it jumps in. One night a large whale comes out of the water, and it causes many of the supplies to disappear, and starving he can only eat raw fish, and he realises to survive he should be able to get in the boat with the tiger, so over time he trains Richard Parker to let him in, and he finds that helping the tiger is keeping him alive. Near the point of exhaustion and with hardly any strength the lifeboat drifts during the night onto a floating island with a forest, edible plants, fresh water pools and hundreds of meerkats, so Pi and the tiger can regain their strength, but time passes and water turns acidic killing the fish, and he finds the plants are carnivorous, so collecting supplies they leave the island. After a long time at the sea the lifeboat finally reaches land, the coast of Mexico, Pi crawls onto land and rests on the sand, and he sees tiger Richard Parker walking towards the jungle and briefly stopping, he expects it to look back and acknowledge him, but he eventually walks through and is never seen again, while Pi is rescued by people who take him to hospital, he weeps because of the tiger leaving him. In hospital the sinking of the freighter is causing concern for some insurance agents, and they want to hear the account from the only known survivor, he tells the story he has which they do not believe, so then he fabricates a tale that is less fantastic but believable that he was in the lifeboat with his mother, a sailor with a broken leg, and the cook. In present day the Writer is asked by adult Pi which story he believes and prefers, he finds the parallels in the story that he concocted for the insurance guys, and he answers that he finds the story with the tiger much more incredible, 227 days at sea was a remarkable feat, and he is allowed to take this story to use for a novel. Also starring Tabu as Gita Patel, Andrea Di Stefano as the Priest and Shravanthi Sainath as Anandi. Newcomer Sharma gives a very endearing performance as the young man struggling against the odds to survive, computer animated tiger Richard Parker is a convincing character because he is so realistic looking, I completely agree that this has to be seen in 3D, for the appearance of the tiger, the exciting sequences with storms, whales and underwater moments, you could argue it is similar to Cast Away, but on a boat, and there should be a little more plot, but it has the moments of tension, you sympathise with the characters, and it really feels like a journey to watch, a great fun adventure. It won the Oscars for Best Cinematography, Best Music, Original Score for Mychael Danna, and Best Visual Effects, and it was nominated for Best Editing, Best Song for ""Pi's Lullaby"", Best Production Design, Best Sound Editing, Best Sound Mixing, Best Writing, Screenplay Based on Material Previously Produced or Published, and Best Motion Picture of the Year, it won the BAFTAs for Best Cinematography, and Best Special Visual Effects, and it was nominated for Best Film, Best Adapted Screenplay, Best Editing, Best Original Music, Best Production Design, and Best Sound, and it won the Golden Globe for Best Original Score, and it was nominated for Best Motion Picture - Drama. Good!","
            1/10
            "
"gbacquet","5 January 2013","Amidst movies like The Hobbit, Jack Reacher and Skyfall, all packed with action, fighting, shooting, killing and breaking, comes ""Life of Pi"", from director Ang Lee, someone who brings a different kind of cinema to audiences.I should tell you that I'm a fan of Ang Lee's and he's only let me down once (Hulk, anyone?), but I went into this film with an open mind and ready for whatever came my way.""Life of Pi"" follows the life of Pi Patel from his very early childhood to his grown up years as he tells it to a writer interested in his unusual life story. We get a glimpse of Patel's life as a boy in India, his relationship with his parents, brother, God and.....animals. As a teenager and after surviving a shipwreck, Patel will experience loss, faith and the loss of it as well, but he will also develop a bond with a Bengal tiger that will change and shape him forever, and challenge everything he knew about life.Most of the movie is spent in showing this relationship and its effects in the leading character. Nothing can really prepare you for what's in store for you: I suggest you abandon any preconceptions you might have and simply enjoy the experience because as simple as it sounds, this story is absolutely surprising and there's no way to tell where it will go and how it will end.In fact, the characters in the movie didn't know it either and this helps your own disbelief.Additionally, the film is a visual feast. Unlike some other visually stunning films, however, the effects here are used to tell a story and to actually enhance it, not to dazzle the audience with outstanding visual effects. As beautiful as it is, the story is the most compelling part and though it might not be 100% original (we've seen movies of human befriending animals before), I guarantee you, as a movie junkie that I am, that you have never seen one like this; I think the fact that the protagonist is Indian and the director Taiwanese helps this film to be culturally and philosophically very different to what we're used to and this factor made the experience all the more rewarding. As a side note, this movie is ideal for families: the movie theater was full of kids and they all enjoyed it. There are no scary scenes, no brutality, no cursing: just life, with its share of sadness, love and happiness.I wouldn't go as far as saying this is the best film of the year, but I can say for sure that you will not see another film that even slightly resembles this one in terms of story, visuals and life lessons. Go see it, you won't regret it.",NA
"aequus314","23 January 2013","First of all; Life of Pi has very little appeal for movie goers unfamiliar with Yann Martel's novel. They will have to glean from whatever information is available before deciding whether to watch it in the cinema or buy on DVD.Second; movie poster is a ""big heads in the sky over tiny people on the sea"" type, and it doesn't stand out among the ones with catchier designs.Third; it casts two virtual unknowns--fierce looking Bengal feline and plain looking Indian boy (newcomer, Suraj Sharma). Which means there will be no attractive Hollywood celebs to ogle at and no sex scenes to anticipate.Fourth; the movie tagline is cliché--""The Journey of a Lifetime."" It is so generic that it can easily apply to any movie off the top of my head: Castaway, Chronicles of Narnia, Titanic, Alexander, PathfinderLastly; the movie poster underplays two things that will most certainly sell the film, Ang Lee and 3D.**************************** But watch it anyway because Life of Pi is unlike any film Ang Lee (Taking Woodstock, Brokeback Mountain) has ever made, yet it is the most profoundly moving piece of cinema in his twenty years as a filmmaker. From the very beginning; lush evergreen and a mellow giraffe fade in before enchanting melody drifts across the airwaves--it instantly captivates, right until the very last frame. I would have liked to describe Life of Pi as a genteel; romantic cousin of Slumdog Millionaire but that would be off base. Both exude different energies. One is extroverted and dynamic, while the other is intuitive and intensely dramatic.Adapted from Yann Martel's 2001 novel, this film is a 3D adventure fantasy drama based on adapted screenplay by David Magee (Finding Neverland). In broad terms, it tells the story of a 16 year old boy named (after a swimming pool in Paris) Piscine Molitor ""Pi"" Patel; and his journey as a shipwreck survivor, adrift on Marianas Trench--deepest part of the world's ocean.Story is told from one narrative viewpoint—an older, middle aged Piscine in a flashback as he recounts his 227 days ordeal stranded on the Pacific Ocean.He lives with his parents (they run a private zoo) and elder brother, Ravi. After an unforeseen land dispute, the family boards a Japanese ship in an attempt to sell their zoo animals around the world before settling as migrants in Canada. But a storm hits and passes; with his family gone, Pi finds himself stranded with a lifeboat and some animals. Hours turn into days; as he contemplates the difficult situation, thematic focus of this film unfolds. Separation, survival, self- discovery, the will to live, hunger and thirst, faith and belief all culminate in one of the most impeccably crafted bildungsroman I have ever seen.No one in recent years has improvised upon French Impressionism so spectacularly as cinematographer Claudio Miranda (Tron: Legacy, The Curious Case of Benjamin Button) did in this film. We see a cloud filled sky blazing with azure before young, curious Pi plunges into the pool but imageries are never indulged for its own sake. Frame after frame; photography continues to fascinate by embodying important symbolic ideas and emotions of the story. Visual poetry in this film is mesmerizing, and I'll be damned if Miranda fails to bag an Oscar for it.There is a scene in the final act that brought me to snot dribbling tears. When Richard Parker stopped in his tracks at the edge of the jungle, right before he enters it. The fact that he has no human characteristics makes it poignant; the emotional impact came very suddenly, I wasn't at all prepared for it. cinemainterruptus.wordpress.com",NA
"bazzer-57663","13 May 2021","More poetry than movie. I so wish I'd seen it on the big screen. What an accomplishment, one of those works that will live with you forever.",NA
"johnnyboyz","25 August 2019","Have you ever actually physically seen a tiger? I had the tremendous fortune to see one once, at a zoo, concealed behind what I presume was a fairly thick wall of glass. They are sprightly animals: expressive faces, strangely full of both confidence and apprehension; eyes which cut right through you when they stare you down. Their agility is quite striking, gracious, but of course deadly, in their hopping and pouncing to and from their chosen platforms. Between the open-air monkey enclosure; the penguin performance and the tarantula on one of the zoo keeper's arms, the tiger was certainly one of the highlights.Broadly speaking, the premise to ""Life of Pi"" is that someone, a teenager, is stuck on a small life raft with one of these beasts in the middle of the ocean. The tiger cannot eat the boy, otherwise it will starve, but of course it doesn't know this, and the boy, who is of course stranded, must fish for food to sustain both his own life but also to keep the tiger at bay. Ang Lee, directing, spins a nimble tale out this idea, borrowing, in terms of imagery and general approach, from some of the more successful films of this stock from recent years: ""Forrest Gump"" and ""Amélie"", for instance, while the sense of being stranded in one place and having to rely on resourcefulness calls to mind ""Cast Away"". You know the types I mean: slick, good looking and colourful dramas which glide along at their own pace. Fans of its genre will enjoy it, but there is a little bit more in there besides in terms of its exploring things to do with morality; evolution and where exactly God sits in the world.The film begins in the present-day, and so broadly speaking consists of one, long flashback, with the titular Pi, a man of Indian descent, in his Canadian home speaking to a struggling author (Rafe Spall). The author is looking for something with some spark to put down into a book, and he seems to think he's found it in the titular Pi, who experienced what can only be described as a unique experience in his younger life. We flash right the way back to India during Pi's youth, wherein his family runs, in actual fact, a zoo. But amidst all the animals on display, hypnotically put to us via the opening credits sequence, it is the tiger which attracts Pi's attention the most - beautiful but deadly, elegant in its movement and monitoring of its surroundings; fur like velvet you can only stroke when it is under anaesthetic.In a sense, much of what Pi encounters during this opening act in India has little to do with what the film will come to depict, in that he excels somewhat at mathematics at school; has difficulty communicating with girls and swims a bit, but it presents him as a human-being and a boy who, like any boy, has these experiences at school and home. At the zoo, his father forces him to watch the aforementioned tiger consume a goat when Pi becomes a little too enamoured with the creature, and this kills something inside of him he cannot quite define, although to what extent it had to do with anything later on is unclear. Perhaps his experience at sea was the catharsis he needed to rekindle his lost feelings, but it couldn't be as simple as that, could it?Lee moves the film into the second act with a dramatic shipwreck sequence when Pi's father feels the family set-up and all involved must move across the ocean to Canada; the going down of the liner and our perspective of it eerily, and I'm sure not wholly accidentally, calling to mind the earlier imagery of Pi's father swimming in the crystal-clear waters of a Parisian pool with the bright blue sky in the background. From here, the meat of the film unfolds as Pi and a scatter-shot crew of animals from varying points on the food-chain uneasily congregate on a lifeboat and are left to float on their own. The passage allows the film to mediate on a variety of things, but only via the perspective of a young boy who has happened to read up on the world's religion, but has also lost everything he had.Consequently, the film teases us with a Darwinian plight involving the animals which, unsurprisingly, goes the way of the fittest. There is a tantalising moment whereby an Orangutan, the closest to human-beings in an evolutionary sense, seems to realise it needs to put on a life-jacket. Pi confronts God via prayer when he is forced into terminating the life of a fish to survive, something which drags us back to the world of the Old Testament when people were forced into the barbarous action of slaughtering bovine animals in order to live before using God to justify it and writing it all down in Leviticus, a sort of apology to themselves. He then does so again via a means he at least thinks is more physical when a tropical storm strikes the boat and we are, again, reminded of how people in dire situations used to put their circumstance and the natural world around them down to a deity punishing and/or testing them.The film is all at once a disaster movie; a comedy; a biography and a rumination on life and the world, but it is never enough of any one of these things to have it feel contained or constricted to the generic demands of either of these things. Instead, ""Life of Pi"" is a refreshing and often exhilarating drama with a bite as powerful as any wild cat's.",NA
"davidmvining","26 November 2019","Let's get this out of the way: This movie is beautiful to look at. That's not nothing, but it's far from the movie's sole strength. Performances from human and animated creature alike are very good, but it's the interplay of the central story and the framing device that engages me the most.A novelist visits a middle-aged Indian-Canadian at the advice of the Indian's uncle. Pi, a nickname stemming from his full name of Piscine, the French word for swimming pool, lives a small and quiet life but lived an experience that, he says, will convince the novelist of the existence of God. That's no small feat.Pi's family owned and operated a zoo in India until it became financially untenable. Pi's father determined that they would move to India, transport the animals with them on the ship, and sell them in Canada. On the trip, the ship sinks for never explained reasons and Pi finds himself alone on a lifeboat with an orangutan, a hyena, and a zebra. The zebra dies due to a leg injury, the hyena kills the orangutan, and as the hyena is about to lunge at Pi, a tiger, Richard Parker, leaps out from the covered half of the boat and kills the hyena. Pi uses his wits to establish a raft roped to the end of the lifeboat where he can rest without fear of the tiger getting to him.Through adversity, the two learn how to live together. Pi figures out how to net fish large enough for Richard Parker to eat. They survive a large storm together. They find a mysterious island populated with roots that Pi can eat and meerkats that Richard Parker can feast on. This island is an oasis in the middle of the ocean. They can live forever on its fruits, but Pi discovers a human tooth in one of the island's flowers at the same time he sees the pool of fresh water fill with dead fish as it turns to acid. He sees this temporal haven as toxic. He packs up his supplies, gets Richard Parker back on the boat (who seemed to understand the island's dangers before Pi did), and they leave.I think one of the wonderful things about this narrative is how the novelist finds the metaphor in the story and spells it out. It's the sort of easy metaphor that audiences love because it doesn't require a whole lot of thought and can be easily discerned. The novelist saying, ""the hyena was the cook, the orangutan was your mother, the zebra was the sailor, and Richard Parker was you"" is a great way to cut through the obviousness of the metaphor while also lifting the narrative to be about more than a simple series of symbols. The narrative at the core of the film, the time on the lifeboat, is all about survival. It's pretty straightforward, but Pi had promised a narrative that would convince his audience of the existence of God. A thin metaphor of a story about a boy who survives on the ocean isn't going to do it.What is meant to convince is the framing device itself. This comes out most forcefully in a scene after Pi gets rescued where he is interviewed by two representatives from the shipping company out of Japan. The rest of the story within the story had been bright and full of color. First there was India in all its visual splendor, then the bright blues of the ocean up against the bright orange of the tiger's fur. The interview is in a small white room with white sheets. It's a simple back and forth cut between Pi telling his story and a couple of reaction shots. It's so flat in comparison to the bright and colorful story we had gotten. It's also much more grounded as he tells was really happened. The sailor died of his wounds. The cook killed Pi's mother in a pique of rage. Pi killed the cook and then survived for 9 months on a lifeboat alone. There was no island, and he simply survived.""Which story do you like more?"" Pi asks the novelist. ""The one with the tiger,"" he replies.How is that supposed to make one believe in God? Well, Pi frames the belief in God as a choice. You can chose to believe in the mundane, or you can open yourself up to the grandeur of the unknowable. Life with a God in it is much more interesting and full of meaning than one without it. That concept is conveyed wonderfully by building on a simple story and imbuing it with real meaning.The movie is, of course, a wonder to behold, but it's also wonderful that it's got so much thematic and character driven depth.",NA
"the_grand_lebowski","2 December 2012","It is a rare opportunity to see a film in which every frame evokes miraculous imagery. So it is with Life of Pi: Director Ang Lee translated the bestselling novel by Yann Martel into one of the most visually arresting cinematic events of this year. Like a fever dream that occasionally transforms into a nightmare, before delivering you back into a state of nirvana, Life of Pi is at its best breathtaking, but also looms with a mysterious energy prepared to pounce when you become comfortable.The story of Piscine ""Pi"" Patel (Suraj Sharma) unfolds through the narration of the elder Pi, who recounts his story for the benefit of a writer, in search of a story that will ""make him believe in God."" It is unlikely that Pi's engrossing story will have any effect on your religious inclinations, but it will certainly entertain. Pi's life is completely upended when a cargo ship carrying Pi and his family, as well as numerous animals from their zoo, is lost at sea. Being the sole human survivor, Pi is forced to contend with a troop of animals that also managed to seek refuge on his lifeboat. As the days pass, the group of four animals is cut down to a single animal: an adult Bengal tiger named Richard Parker. The two survivors are faced with serious challenges on their journey across the ocean, and none is more terrifying than the close proximity they share. What develops is a volatile relationship that ultimately saves Pi's life.The entire weight of Life of Pi is balanced on newcomer Suraj Sharma's back. The true beauty of this film may be its cinematography, but considering how much of this movie focuses on a solitary human in a boat with a tiger, casting a weak actor in the role of Pi would have been as disastrous as flinging acetone on a painting. The range of emotions conveyed by Sharma makes it difficult to believe that he earned this role accidentally (He only attending the casting call to support his brother's audition, and ended up winning the role out of 3,000 actors.), and has no previous acting credits. If Life of Pi is any indication of what Sharma is capable of, we shall be seeing a great deal of this talented young man in the coming years.Life of Pi is substantial achievement in storytelling. The film covers a variety of topics: spirituality, mortality, maturity, death, and survival. The film is incredibly dense, and having little knowledge of the novel beforehand, I was not prepared for how intense a film this would be. The quality of trailers shown before the movie seemed to indicate that many might treat Pi as a children's film; it is most certainly not. While a story of a young man on a boat with a tiger might sound like the beginning of a children's fable, the substance of this film would be difficult for a child to stomach. Ang Lee has proved himself a master of stylized film and Life of Pi is possibly his most visually stunning motion picture to date. Life of Pi illustrates the ability of a story to captivate our imaginations, and attests to the wonderment of storytelling.http://flickermotion.blogspot.com/",NA
"georgep53","24 December 2012","Ang Lee's ""Life Of Pi"" is a remarkable film. Adapted from Yann Martel's book it tells a story of an idealistic young man who finds himself stranded on a lifeboat with a tiger after the ship carrying him and his family sinks in a storm. Like Ernest Hemingway's ""Old Man and the Sea"" it is an allegorical tale that wrestles with some of the most fundamental issues confronting mankind. Suraj Sharma is excellent as the titled character. Beginning life as ""Piscine Molitor"" he shortens his name to simply ""Pi"" after the other schoolchildren start referring to him as ""Pissing"". He frustrates his Hindu father by professing a belief in Christianity and Islam as well as Hinduism despite his father's protests that it is irrational to do so. When the father decides that their future financial prospects in India are not good the family packs up and sets sail for Canada and a new life. Following a catastrophic storm Pi is forced to reconcile his idealism with the primal desire for self-preservation. This is a gorgeous looking picture thanks to Claudio Miranda's cinematography and the 3D is outstanding. ""Life Of Pi"" is a triumph and one of the best films of 2012.",NA
"planet11","8 January 2013","It's the one of two best IMAX 3D movie I've ever seen(the other one is AVATAR). I really think IMAX should take a serious consideration to use this film's clip as the demo tape. Not to mention the various meaning behind this film the reviews here said it about 100 times. I found one of the interesting part of this film is too see how the 3D effect can be used in a drama movie to tell a story, not just for those special-effect-kind film. Plus the sound editing and mixing is also well above the standard and cinematography is a lock in many awards. Ang Lee is known to bring out the best from new actors ,Ziyi Zhang of CTHD,Wei Tang of Si Jie, and Suraj Sharma of this one. They all deliver award-winning performance in their first international big screen role.I plan to see it again in IMAX 3D while it's still showing there, and I highly recommended anyone go to feel the real power of IMAX 3D if you haven't done so.",NA
"leonblackwood","9 July 2013","Review: This is a visual spectacular, with a great storyline which touches the heart. The director used today's technology to the fullest to bring the movie to life. You really believe that the tiger, and other animals like the hyena and zebra, are really there, which makes the movie even more enjoyable. The leading character was a great choice and he also put n a convincing performance, which must have been hard with so much graphics being used. This is a bit weird to say, but the relationship between Pi and the tiger was brilliant. It reminded me a lot like Wilson and Tom Hanks in Castaway. Anyway, this movie should definitely not be missed because there won't be another movie with such a deep and meaningful storyline for some time. Brilliant!Round-Up: I did find the ending a bit corny, after going through such an emotional ride, but it doesn't take away the greatness in the film. Although the storyline is great, it's the visual effects that must have taken a hell of a long time because of its precise and believable realism. The whole shipwreck scene will put Titanic to shame, but in some ways, its not the type of movie that you will watch time and time again, for a some unknown reason. With all that aside, this movie must look excellent in 3D, which is the format that I recommend to everyone who watches this movie and check out the wicked names for the animals.Budget: $120million Worldwide Gross: $609million (Well Deserved!)I recommend this movie to people who like there emotional, fantasy/adventure movies with a touching storyline. 8/10",NA
"patsworld","29 December 2012","Just got back home from watching Life of Piand I am stunned! This has to be one of the best movies I've ever seen – and I've seen a lot of them. The closest that comes to this picture was seeing Avatar in 3D. This movie will take your breath away. One the way home, we all played the, ""What was your favorite scene"" thingand this is giving nothing awaybut at one point this little boat is floating out in the middle of the ocean with the sky reflected on the water, the same brilliant colors above and below so you can hardly tell which is up and which is down. To say that it's beautiful doesn't come close to doing it justice. And that is only one scene that will leave you amazed. This picture has so many Oscar's in store for it that, frankly, the rest of the list should simply pack up and stay home. There was not one single word, not one single scene that should have been any different than what it was. And Suraj Sharma who is Pi Patel carries so much of this movie brilliantly, playing against nothing but the ocean and a tiger, that it's nothing short of amazing. Nobody should miss this film. It's one you will never forget!",NA
